Strategy,Total Output,End WIP,Avg Cycle Time,Strategy Label
B,62,49,13.88,Reduced Variability (2-5)
B,62,38,11.54,Reduced Variability (2-5)
B,60,52,13.33,Reduced Variability (2-5)
B,61,45,14.24,Reduced Variability (2-5)
B,63,41,13.04,Reduced Variability (2-5)
B,61,40,12.2,Reduced Variability (2-5)
B,60,44,13.75,Reduced Variability (2-5)
B,60,43,13.62,Reduced Variability (2-5)
B,57,49,13.71,Reduced Variability (2-5)
B,61,42,12.32,Reduced Variability (2-5)
B,61,49,13.24,Reduced Variability (2-5)
B,59,49,13.61,Reduced Variability (2-5)
B,58,51,14.36,Reduced Variability (2-5)
B,60,43,13.75,Reduced Variability (2-5)
B,62,46,12.81,Reduced Variability (2-5)
B,58,48,12.82,Reduced Variability (2-5)
B,56,48,14.15,Reduced Variability (2-5)
B,56,51,14.1,Reduced Variability (2-5)
B,62,44,13.15,Reduced Variability (2-5)
B,60,48,14.33,Reduced Variability (2-5)
B,55,52,13.53,Reduced Variability (2-5)
B,62,49,13.08,Reduced Variability (2-5)
B,64,42,13.75,Reduced Variability (2-5)
B,57,43,12.57,Reduced Variability (2-5)
B,57,45,13.0,Reduced Variability (2-5)
B,61,34,13.2,Reduced Variability (2-5)
B,57,50,15.0,Reduced Variability (2-5)
B,54,56,15.33,Reduced Variability (2-5)
B,58,53,13.64,Reduced Variability (2-5)
B,60,61,14.04,Reduced Variability (2-5)
B,54,50,14.28,Reduced Variability (2-5)
B,57,41,14.05,Reduced Variability (2-5)
B,59,50,13.43,Reduced Variability (2-5)
B,56,49,13.6,Reduced Variability (2-5)
B,56,43,13.2,Reduced Variability (2-5)
B,62,40,13.12,Reduced Variability (2-5)
B,60,52,13.88,Reduced Variability (2-5)
B,64,49,13.86,Reduced Variability (2-5)
B,60,40,12.5,Reduced Variability (2-5)
B,58,50,12.77,Reduced Variability (2-5)
B,57,55,14.1,Reduced Variability (2-5)
B,62,47,13.62,Reduced Variability (2-5)
B,61,50,12.28,Reduced Variability (2-5)
B,63,47,13.04,Reduced Variability (2-5)
B,60,48,13.46,Reduced Variability (2-5)
B,59,49,13.43,Reduced Variability (2-5)
B,58,56,13.36,Reduced Variability (2-5)
B,56,49,13.65,Reduced Variability (2-5)
B,61,45,12.72,Reduced Variability (2-5)
B,55,52,13.95,Reduced Variability (2-5)
B,60,37,13.21,Reduced Variability (2-5)
B,63,44,12.33,Reduced Variability (2-5)
B,58,46,13.73,Reduced Variability (2-5)
B,62,42,13.15,Reduced Variability (2-5)
B,58,48,12.73,Reduced Variability (2-5)
B,53,61,15.06,Reduced Variability (2-5)
B,64,44,13.04,Reduced Variability (2-5)
B,57,53,14.38,Reduced Variability (2-5)
B,56,49,14.0,Reduced Variability (2-5)
B,57,62,15.1,Reduced Variability (2-5)
B,61,46,13.48,Reduced Variability (2-5)
B,60,46,14.17,Reduced Variability (2-5)
B,61,41,13.72,Reduced Variability (2-5)
B,60,37,12.5,Reduced Variability (2-5)
B,61,55,14.6,Reduced Variability (2-5)
B,58,46,13.68,Reduced Variability (2-5)
B,61,47,13.76,Reduced Variability (2-5)
B,56,44,14.2,Reduced Variability (2-5)
B,59,55,13.57,Reduced Variability (2-5)
B,62,54,13.27,Reduced Variability (2-5)
B,64,38,12.96,Reduced Variability (2-5)
B,58,43,12.1,Reduced Variability (2-5)
B,58,43,14.18,Reduced Variability (2-5)
B,60,58,13.96,Reduced Variability (2-5)
B,57,48,13.57,Reduced Variability (2-5)
B,57,49,13.48,Reduced Variability (2-5)
B,60,55,12.88,Reduced Variability (2-5)
B,57,48,14.38,Reduced Variability (2-5)
B,64,40,12.54,Reduced Variability (2-5)
B,60,54,14.12,Reduced Variability (2-5)
B,61,41,13.8,Reduced Variability (2-5)
B,55,50,14.05,Reduced Variability (2-5)
B,62,48,12.73,Reduced Variability (2-5)
B,56,55,14.75,Reduced Variability (2-5)
B,58,50,14.68,Reduced Variability (2-5)
B,60,41,13.42,Reduced Variability (2-5)
B,58,36,12.77,Reduced Variability (2-5)
B,62,39,13.58,Reduced Variability (2-5)
B,58,40,13.55,Reduced Variability (2-5)
B,60,41,12.54,Reduced Variability (2-5)
B,56,54,14.3,Reduced Variability (2-5)
B,58,47,14.27,Reduced Variability (2-5)
B,58,51,13.86,Reduced Variability (2-5)
B,61,40,13.0,Reduced Variability (2-5)
B,58,54,13.77,Reduced Variability (2-5)
B,62,50,13.35,Reduced Variability (2-5)
B,59,45,13.65,Reduced Variability (2-5)
B,56,50,13.1,Reduced Variability (2-5)
B,59,48,14.48,Reduced Variability (2-5)
B,60,53,13.38,Reduced Variability (2-5)
B,59,46,13.52,Reduced Variability (2-5)
B,57,51,13.62,Reduced Variability (2-5)
B,59,47,13.17,Reduced Variability (2-5)
B,62,40,13.31,Reduced Variability (2-5)
B,61,57,13.68,Reduced Variability (2-5)
B,53,60,15.24,Reduced Variability (2-5)
B,60,49,12.83,Reduced Variability (2-5)
B,53,50,15.06,Reduced Variability (2-5)
B,60,42,12.88,Reduced Variability (2-5)
B,62,47,13.12,Reduced Variability (2-5)
B,59,42,13.64,Reduced Variability (2-5)
B,59,47,13.52,Reduced Variability (2-5)
B,60,52,13.08,Reduced Variability (2-5)
B,61,49,13.96,Reduced Variability (2-5)
B,63,47,12.96,Reduced Variability (2-5)
B,57,48,13.38,Reduced Variability (2-5)
B,59,51,14.3,Reduced Variability (2-5)
B,64,36,13.14,Reduced Variability (2-5)
B,62,53,13.58,Reduced Variability (2-5)
B,60,51,13.54,Reduced Variability (2-5)
B,60,44,13.25,Reduced Variability (2-5)
B,60,49,13.96,Reduced Variability (2-5)
B,58,50,15.0,Reduced Variability (2-5)
B,57,51,14.14,Reduced Variability (2-5)
B,61,47,12.88,Reduced Variability (2-5)
B,60,44,14.17,Reduced Variability (2-5)
B,59,39,13.83,Reduced Variability (2-5)
B,63,44,13.33,Reduced Variability (2-5)
B,60,43,13.88,Reduced Variability (2-5)
B,57,51,13.76,Reduced Variability (2-5)
B,57,46,13.05,Reduced Variability (2-5)
B,60,46,13.21,Reduced Variability (2-5)
B,56,52,13.2,Reduced Variability (2-5)
B,59,46,13.57,Reduced Variability (2-5)
B,60,44,12.75,Reduced Variability (2-5)
B,62,40,12.0,Reduced Variability (2-5)
B,60,45,13.5,Reduced Variability (2-5)
B,60,39,12.42,Reduced Variability (2-5)
B,59,47,14.35,Reduced Variability (2-5)
B,63,45,12.96,Reduced Variability (2-5)
B,62,42,13.19,Reduced Variability (2-5)
B,61,55,13.76,Reduced Variability (2-5)
B,55,62,15.68,Reduced Variability (2-5)
B,62,36,12.54,Reduced Variability (2-5)
B,54,48,14.39,Reduced Variability (2-5)
B,59,40,13.78,Reduced Variability (2-5)
B,58,37,12.55,Reduced Variability (2-5)
B,63,49,13.26,Reduced Variability (2-5)
B,60,47,13.71,Reduced Variability (2-5)
B,60,48,12.75,Reduced Variability (2-5)
B,54,53,15.39,Reduced Variability (2-5)
B,60,41,13.29,Reduced Variability (2-5)
B,59,44,14.57,Reduced Variability (2-5)
B,56,49,14.45,Reduced Variability (2-5)
B,58,54,14.5,Reduced Variability (2-5)
B,61,56,14.36,Reduced Variability (2-5)
B,60,48,14.21,Reduced Variability (2-5)
B,59,45,13.96,Reduced Variability (2-5)
B,58,47,13.5,Reduced Variability (2-5)
B,59,55,14.26,Reduced Variability (2-5)
B,59,50,14.52,Reduced Variability (2-5)
B,59,48,12.96,Reduced Variability (2-5)
B,58,38,12.91,Reduced Variability (2-5)
B,61,47,13.48,Reduced Variability (2-5)
B,59,47,14.48,Reduced Variability (2-5)
B,58,49,14.14,Reduced Variability (2-5)
B,58,59,15.05,Reduced Variability (2-5)
B,59,55,13.35,Reduced Variability (2-5)
B,58,42,13.45,Reduced Variability (2-5)
B,56,55,13.5,Reduced Variability (2-5)
B,63,37,12.0,Reduced Variability (2-5)
B,63,37,12.04,Reduced Variability (2-5)
B,60,46,12.88,Reduced Variability (2-5)
B,56,51,13.65,Reduced Variability (2-5)
B,60,46,14.42,Reduced Variability (2-5)
B,60,37,12.67,Reduced Variability (2-5)
B,61,40,12.48,Reduced Variability (2-5)
B,59,47,14.26,Reduced Variability (2-5)
B,59,42,11.87,Reduced Variability (2-5)
B,60,48,13.25,Reduced Variability (2-5)
B,58,48,13.82,Reduced Variability (2-5)
B,58,45,13.5,Reduced Variability (2-5)
B,60,48,13.12,Reduced Variability (2-5)
B,56,48,14.05,Reduced Variability (2-5)
B,60,49,13.58,Reduced Variability (2-5)
B,61,44,13.92,Reduced Variability (2-5)
B,63,34,11.56,Reduced Variability (2-5)
B,63,42,12.85,Reduced Variability (2-5)
B,60,44,13.58,Reduced Variability (2-5)
B,62,39,12.15,Reduced Variability (2-5)
B,58,49,14.32,Reduced Variability (2-5)
B,60,41,12.83,Reduced Variability (2-5)
B,63,47,13.15,Reduced Variability (2-5)
B,56,50,12.45,Reduced Variability (2-5)
B,60,51,12.67,Reduced Variability (2-5)
B,61,48,12.32,Reduced Variability (2-5)
B,60,42,13.17,Reduced Variability (2-5)
B,60,50,14.17,Reduced Variability (2-5)
B,57,48,13.43,Reduced Variability (2-5)
B,61,54,14.0,Reduced Variability (2-5)
B,60,57,13.67,Reduced Variability (2-5)
B,60,43,12.88,Reduced Variability (2-5)
B,56,47,14.75,Reduced Variability (2-5)
B,60,36,12.79,Reduced Variability (2-5)
B,62,49,13.58,Reduced Variability (2-5)
B,60,42,12.79,Reduced Variability (2-5)
B,58,45,13.32,Reduced Variability (2-5)
B,61,42,13.88,Reduced Variability (2-5)
B,60,47,12.38,Reduced Variability (2-5)
B,59,43,13.52,Reduced Variability (2-5)
B,60,49,13.33,Reduced Variability (2-5)
B,58,43,13.86,Reduced Variability (2-5)
B,58,39,13.45,Reduced Variability (2-5)
B,59,51,13.83,Reduced Variability (2-5)
B,60,42,13.54,Reduced Variability (2-5)
B,58,55,14.55,Reduced Variability (2-5)
B,56,51,14.8,Reduced Variability (2-5)
B,62,41,12.69,Reduced Variability (2-5)
B,58,53,13.77,Reduced Variability (2-5)
B,63,48,13.7,Reduced Variability (2-5)
B,60,40,12.12,Reduced Variability (2-5)
B,62,48,13.23,Reduced Variability (2-5)
B,61,48,13.28,Reduced Variability (2-5)
B,59,42,13.39,Reduced Variability (2-5)
B,61,47,13.56,Reduced Variability (2-5)
B,56,43,13.85,Reduced Variability (2-5)
B,59,49,12.96,Reduced Variability (2-5)
B,56,46,13.85,Reduced Variability (2-5)
B,59,42,13.35,Reduced Variability (2-5)
B,59,42,13.0,Reduced Variability (2-5)
B,59,60,14.3,Reduced Variability (2-5)
B,63,40,12.85,Reduced Variability (2-5)
B,59,48,13.74,Reduced Variability (2-5)
B,58,48,13.41,Reduced Variability (2-5)
B,58,53,14.77,Reduced Variability (2-5)
B,60,40,12.79,Reduced Variability (2-5)
B,58,48,14.18,Reduced Variability (2-5)
B,58,44,13.0,Reduced Variability (2-5)
B,56,57,15.2,Reduced Variability (2-5)
B,62,45,13.35,Reduced Variability (2-5)
B,60,49,13.79,Reduced Variability (2-5)
B,61,48,13.8,Reduced Variability (2-5)
B,59,47,13.57,Reduced Variability (2-5)
B,60,45,13.17,Reduced Variability (2-5)
B,60,46,13.04,Reduced Variability (2-5)
B,60,45,13.54,Reduced Variability (2-5)
B,59,48,14.61,Reduced Variability (2-5)
B,60,49,13.75,Reduced Variability (2-5)
B,63,42,13.74,Reduced Variability (2-5)
B,58,48,13.82,Reduced Variability (2-5)
B,64,41,13.07,Reduced Variability (2-5)
B,63,50,13.19,Reduced Variability (2-5)
B,61,38,12.32,Reduced Variability (2-5)
B,59,46,13.52,Reduced Variability (2-5)
B,55,55,14.26,Reduced Variability (2-5)
B,58,46,13.59,Reduced Variability (2-5)
B,60,51,14.33,Reduced Variability (2-5)
B,59,55,13.52,Reduced Variability (2-5)
B,62,37,12.88,Reduced Variability (2-5)
B,58,57,14.05,Reduced Variability (2-5)
B,62,48,13.96,Reduced Variability (2-5)
B,61,46,13.64,Reduced Variability (2-5)
B,55,43,14.79,Reduced Variability (2-5)
B,59,47,13.22,Reduced Variability (2-5)
B,60,46,13.62,Reduced Variability (2-5)
B,58,54,14.55,Reduced Variability (2-5)
B,56,56,14.8,Reduced Variability (2-5)
B,62,40,12.92,Reduced Variability (2-5)
B,61,44,13.08,Reduced Variability (2-5)
B,59,43,13.0,Reduced Variability (2-5)
B,59,51,13.26,Reduced Variability (2-5)
B,57,54,14.48,Reduced Variability (2-5)
B,63,45,13.3,Reduced Variability (2-5)
B,60,47,13.08,Reduced Variability (2-5)
B,61,48,13.68,Reduced Variability (2-5)
B,64,49,12.96,Reduced Variability (2-5)
B,60,38,12.54,Reduced Variability (2-5)
B,60,45,14.25,Reduced Variability (2-5)
B,54,50,14.5,Reduced Variability (2-5)
B,59,45,13.96,Reduced Variability (2-5)
B,53,51,15.29,Reduced Variability (2-5)
B,64,44,12.36,Reduced Variability (2-5)
B,62,46,13.35,Reduced Variability (2-5)
B,61,50,13.8,Reduced Variability (2-5)
B,63,42,14.07,Reduced Variability (2-5)
B,59,35,13.22,Reduced Variability (2-5)
B,61,39,13.16,Reduced Variability (2-5)
B,56,52,14.0,Reduced Variability (2-5)
B,64,42,13.36,Reduced Variability (2-5)
B,58,45,14.55,Reduced Variability (2-5)
B,64,41,12.64,Reduced Variability (2-5)
B,62,42,13.0,Reduced Variability (2-5)
B,58,47,14.0,Reduced Variability (2-5)
B,60,40,14.17,Reduced Variability (2-5)
B,62,43,13.08,Reduced Variability (2-5)
B,57,52,12.57,Reduced Variability (2-5)
B,56,45,13.1,Reduced Variability (2-5)
B,59,42,12.3,Reduced Variability (2-5)
B,64,37,11.89,Reduced Variability (2-5)
B,55,44,14.37,Reduced Variability (2-5)
B,61,45,12.8,Reduced Variability (2-5)
B,58,53,13.77,Reduced Variability (2-5)
B,59,53,14.87,Reduced Variability (2-5)
B,63,35,11.78,Reduced Variability (2-5)
B,59,46,13.52,Reduced Variability (2-5)
B,60,40,12.88,Reduced Variability (2-5)
B,59,50,13.91,Reduced Variability (2-5)
B,55,49,14.68,Reduced Variability (2-5)
B,60,36,13.0,Reduced Variability (2-5)
B,54,61,14.78,Reduced Variability (2-5)
B,58,53,14.14,Reduced Variability (2-5)
B,55,57,14.26,Reduced Variability (2-5)
B,61,51,14.24,Reduced Variability (2-5)
B,60,49,13.71,Reduced Variability (2-5)
B,57,42,12.29,Reduced Variability (2-5)
B,60,44,13.17,Reduced Variability (2-5)
B,58,48,14.36,Reduced Variability (2-5)
B,61,52,13.72,Reduced Variability (2-5)
B,61,31,12.28,Reduced Variability (2-5)
B,63,39,13.15,Reduced Variability (2-5)
B,59,48,12.96,Reduced Variability (2-5)
B,64,49,13.21,Reduced Variability (2-5)
B,58,46,14.05,Reduced Variability (2-5)
B,62,39,12.92,Reduced Variability (2-5)
B,61,44,13.92,Reduced Variability (2-5)
B,59,48,13.65,Reduced Variability (2-5)
B,57,43,14.0,Reduced Variability (2-5)
B,52,49,14.94,Reduced Variability (2-5)
B,56,41,14.5,Reduced Variability (2-5)
B,58,48,14.14,Reduced Variability (2-5)
B,60,43,12.67,Reduced Variability (2-5)
B,60,39,12.67,Reduced Variability (2-5)
B,57,47,13.33,Reduced Variability (2-5)
B,61,49,12.68,Reduced Variability (2-5)
B,61,43,13.68,Reduced Variability (2-5)
B,59,43,13.57,Reduced Variability (2-5)
B,62,44,13.35,Reduced Variability (2-5)
B,55,53,14.16,Reduced Variability (2-5)
B,61,39,13.44,Reduced Variability (2-5)
B,60,48,12.71,Reduced Variability (2-5)
B,57,49,14.24,Reduced Variability (2-5)
B,63,39,14.63,Reduced Variability (2-5)
B,60,46,13.5,Reduced Variability (2-5)
B,62,44,12.62,Reduced Variability (2-5)
B,57,47,13.9,Reduced Variability (2-5)
B,60,48,13.62,Reduced Variability (2-5)
B,60,47,12.46,Reduced Variability (2-5)
B,61,50,13.48,Reduced Variability (2-5)
B,63,44,13.11,Reduced Variability (2-5)
B,63,43,12.93,Reduced Variability (2-5)
B,58,46,13.05,Reduced Variability (2-5)
B,63,33,12.89,Reduced Variability (2-5)
B,61,44,12.52,Reduced Variability (2-5)
B,59,52,14.57,Reduced Variability (2-5)
B,59,52,13.17,Reduced Variability (2-5)
B,60,55,14.12,Reduced Variability (2-5)
B,59,53,14.22,Reduced Variability (2-5)
B,54,51,15.67,Reduced Variability (2-5)
B,61,49,12.92,Reduced Variability (2-5)
B,59,49,14.09,Reduced Variability (2-5)
B,59,58,14.13,Reduced Variability (2-5)
B,60,46,13.38,Reduced Variability (2-5)
B,57,49,14.19,Reduced Variability (2-5)
B,64,49,14.25,Reduced Variability (2-5)
B,58,52,12.86,Reduced Variability (2-5)
B,58,53,14.05,Reduced Variability (2-5)
B,62,47,12.31,Reduced Variability (2-5)
B,55,48,15.37,Reduced Variability (2-5)
B,57,51,13.81,Reduced Variability (2-5)
B,59,43,14.09,Reduced Variability (2-5)
B,54,47,13.94,Reduced Variability (2-5)
B,62,34,11.65,Reduced Variability (2-5)
B,62,43,14.15,Reduced Variability (2-5)
B,61,37,12.36,Reduced Variability (2-5)
B,61,42,14.16,Reduced Variability (2-5)
B,58,52,13.09,Reduced Variability (2-5)
B,58,44,13.55,Reduced Variability (2-5)
B,62,54,13.38,Reduced Variability (2-5)
B,62,40,12.96,Reduced Variability (2-5)
B,61,50,14.76,Reduced Variability (2-5)
B,63,45,13.04,Reduced Variability (2-5)
B,60,43,13.92,Reduced Variability (2-5)
B,64,44,13.14,Reduced Variability (2-5)
B,59,55,13.39,Reduced Variability (2-5)
B,60,42,13.54,Reduced Variability (2-5)
B,62,57,14.54,Reduced Variability (2-5)
B,58,56,14.77,Reduced Variability (2-5)
B,57,48,14.67,Reduced Variability (2-5)
B,58,50,13.77,Reduced Variability (2-5)
B,63,53,13.96,Reduced Variability (2-5)
B,60,36,12.46,Reduced Variability (2-5)
B,62,49,13.85,Reduced Variability (2-5)
B,60,47,13.62,Reduced Variability (2-5)
B,56,53,13.7,Reduced Variability (2-5)
B,58,45,14.73,Reduced Variability (2-5)
B,54,54,14.06,Reduced Variability (2-5)
B,64,36,12.29,Reduced Variability (2-5)
B,60,44,12.96,Reduced Variability (2-5)
B,63,47,12.41,Reduced Variability (2-5)
B,61,41,12.83,Reduced Variability (2-5)
B,55,54,14.16,Reduced Variability (2-5)
B,63,46,13.26,Reduced Variability (2-5)
B,58,41,13.45,Reduced Variability (2-5)
B,59,36,12.22,Reduced Variability (2-5)
B,57,45,13.76,Reduced Variability (2-5)
B,63,45,12.85,Reduced Variability (2-5)
B,63,42,13.41,Reduced Variability (2-5)
B,59,53,14.83,Reduced Variability (2-5)
B,63,47,12.89,Reduced Variability (2-5)
B,64,47,13.86,Reduced Variability (2-5)
B,60,46,13.75,Reduced Variability (2-5)
B,62,46,13.35,Reduced Variability (2-5)
B,57,55,14.62,Reduced Variability (2-5)
B,62,41,13.54,Reduced Variability (2-5)
B,58,51,14.23,Reduced Variability (2-5)
B,59,63,13.78,Reduced Variability (2-5)
B,57,49,15.0,Reduced Variability (2-5)
B,62,44,12.81,Reduced Variability (2-5)
B,60,39,13.21,Reduced Variability (2-5)
B,58,53,14.05,Reduced Variability (2-5)
B,64,38,12.21,Reduced Variability (2-5)
B,58,40,14.45,Reduced Variability (2-5)
B,62,44,12.73,Reduced Variability (2-5)
B,60,44,12.79,Reduced Variability (2-5)
B,57,50,14.57,Reduced Variability (2-5)
B,61,42,14.0,Reduced Variability (2-5)
B,61,54,13.28,Reduced Variability (2-5)
B,60,42,13.04,Reduced Variability (2-5)
B,60,47,13.67,Reduced Variability (2-5)
B,62,52,13.08,Reduced Variability (2-5)
B,62,52,12.65,Reduced Variability (2-5)
B,58,51,14.45,Reduced Variability (2-5)
B,61,41,13.44,Reduced Variability (2-5)
B,62,42,12.73,Reduced Variability (2-5)
B,61,42,12.88,Reduced Variability (2-5)
B,58,48,13.77,Reduced Variability (2-5)
B,60,42,14.25,Reduced Variability (2-5)
B,58,52,14.91,Reduced Variability (2-5)
B,59,48,13.74,Reduced Variability (2-5)
B,59,54,13.39,Reduced Variability (2-5)
B,59,42,13.22,Reduced Variability (2-5)
B,59,39,13.48,Reduced Variability (2-5)
B,56,54,14.0,Reduced Variability (2-5)
B,59,50,13.22,Reduced Variability (2-5)
B,60,42,12.83,Reduced Variability (2-5)
B,62,41,12.69,Reduced Variability (2-5)
B,58,40,13.52,Reduced Variability (2-5)
B,64,37,12.29,Reduced Variability (2-5)
B,59,47,13.13,Reduced Variability (2-5)
B,58,41,13.77,Reduced Variability (2-5)
B,55,43,13.84,Reduced Variability (2-5)
B,59,49,12.17,Reduced Variability (2-5)
B,59,41,13.39,Reduced Variability (2-5)
B,54,59,15.89,Reduced Variability (2-5)
B,60,46,13.0,Reduced Variability (2-5)
B,59,49,13.57,Reduced Variability (2-5)
B,62,43,12.65,Reduced Variability (2-5)
B,59,38,12.0,Reduced Variability (2-5)
B,62,45,12.81,Reduced Variability (2-5)
B,60,51,13.67,Reduced Variability (2-5)
B,59,44,12.91,Reduced Variability (2-5)
B,64,50,13.46,Reduced Variability (2-5)
B,63,40,13.26,Reduced Variability (2-5)
B,60,44,13.12,Reduced Variability (2-5)
B,61,33,14.0,Reduced Variability (2-5)
B,57,46,13.1,Reduced Variability (2-5)
B,60,49,13.04,Reduced Variability (2-5)
B,55,52,14.89,Reduced Variability (2-5)
B,59,41,12.04,Reduced Variability (2-5)
B,58,50,14.45,Reduced Variability (2-5)
B,61,40,12.92,Reduced Variability (2-5)
B,59,49,12.7,Reduced Variability (2-5)
B,56,53,14.45,Reduced Variability (2-5)
B,58,49,14.05,Reduced Variability (2-5)
B,63,42,13.41,Reduced Variability (2-5)
B,59,42,13.17,Reduced Variability (2-5)
B,57,46,13.19,Reduced Variability (2-5)
B,60,36,12.38,Reduced Variability (2-5)
B,60,47,12.92,Reduced Variability (2-5)
B,60,46,13.42,Reduced Variability (2-5)
B,59,50,14.22,Reduced Variability (2-5)
B,58,50,13.41,Reduced Variability (2-5)
B,60,49,12.67,Reduced Variability (2-5)
B,59,43,13.48,Reduced Variability (2-5)
B,59,42,12.65,Reduced Variability (2-5)
B,57,47,13.19,Reduced Variability (2-5)
B,59,52,13.3,Reduced Variability (2-5)
B,59,46,13.83,Reduced Variability (2-5)
B,62,43,13.31,Reduced Variability (2-5)
B,55,44,14.63,Reduced Variability (2-5)
B,59,48,13.91,Reduced Variability (2-5)
B,58,47,14.05,Reduced Variability (2-5)
B,56,57,14.95,Reduced Variability (2-5)
B,62,48,13.5,Reduced Variability (2-5)
B,62,35,13.04,Reduced Variability (2-5)
B,61,46,13.76,Reduced Variability (2-5)
B,59,42,13.3,Reduced Variability (2-5)
B,59,44,12.7,Reduced Variability (2-5)
B,58,40,13.82,Reduced Variability (2-5)
B,56,60,14.4,Reduced Variability (2-5)
B,57,52,13.62,Reduced Variability (2-5)
B,60,49,13.08,Reduced Variability (2-5)
B,61,51,14.52,Reduced Variability (2-5)
B,64,44,12.39,Reduced Variability (2-5)
B,61,46,13.16,Reduced Variability (2-5)
B,58,50,13.55,Reduced Variability (2-5)
B,54,53,15.72,Reduced Variability (2-5)
B,57,47,14.1,Reduced Variability (2-5)
B,57,48,14.81,Reduced Variability (2-5)
B,61,47,13.68,Reduced Variability (2-5)
B,58,47,14.0,Reduced Variability (2-5)
B,63,44,13.37,Reduced Variability (2-5)
B,58,46,13.59,Reduced Variability (2-5)
B,59,47,13.74,Reduced Variability (2-5)
B,60,48,13.62,Reduced Variability (2-5)
B,59,47,14.04,Reduced Variability (2-5)
B,58,51,13.36,Reduced Variability (2-5)
B,61,42,13.56,Reduced Variability (2-5)
B,60,50,13.04,Reduced Variability (2-5)
B,65,45,12.03,Reduced Variability (2-5)
B,58,59,13.64,Reduced Variability (2-5)
B,57,48,14.71,Reduced Variability (2-5)
