SimID;Strategy;Strategy Label;Total Output;End WIP;Avg Cycle Time
6499;B;Reduced Variability (2-5);64;31;12,68
6500;B;Reduced Variability (2-5);60;43;13,25
6501;B;Reduced Variability (2-5);59;47;13,74
6502;B;Reduced Variability (2-5);60;41;12,79
6503;B;Reduced Variability (2-5);60;37;12,75
6504;B;Reduced Variability (2-5);56;49;14,45
6505;B;Reduced Variability (2-5);62;48;13,5
6506;B;Reduced Variability (2-5);63;44;12,73
6507;B;Reduced Variability (2-5);60;50;13,71
6508;B;Reduced Variability (2-5);60;45;14,29
6509;B;Reduced Variability (2-5);54;53;14,5
6510;B;Reduced Variability (2-5);56;49;14,7
6511;B;Reduced Variability (2-5);55;49;13,74
6512;B;Reduced Variability (2-5);60;47;12,46
6513;B;Reduced Variability (2-5);58;54;14,32
6514;B;Reduced Variability (2-5);63;49;12,33
6515;B;Reduced Variability (2-5);63;34;13,11
6516;B;Reduced Variability (2-5);62;46;14,35
6517;B;Reduced Variability (2-5);58;38;12,59
6518;B;Reduced Variability (2-5);56;56;13,75
6519;B;Reduced Variability (2-5);58;40;12,36
6520;B;Reduced Variability (2-5);57;41;13,95
6521;B;Reduced Variability (2-5);60;49;13,29
6522;B;Reduced Variability (2-5);61;43;13,96
6523;B;Reduced Variability (2-5);61;41;13,16
6524;B;Reduced Variability (2-5);60;51;13,46
6525;B;Reduced Variability (2-5);58;46;13,36
6526;B;Reduced Variability (2-5);60;43;13,25
6527;B;Reduced Variability (2-5);59;52;14
6528;B;Reduced Variability (2-5);61;50;14,16
6529;B;Reduced Variability (2-5);63;49;13,04
6530;B;Reduced Variability (2-5);59;44;13,36
6531;B;Reduced Variability (2-5);53;57;14,59
6532;B;Reduced Variability (2-5);62;40;13,35
6533;B;Reduced Variability (2-5);59;54;14,13
6534;B;Reduced Variability (2-5);56;50;13,85
6535;B;Reduced Variability (2-5);61;44;11,92
6536;B;Reduced Variability (2-5);64;44;13,32
6537;B;Reduced Variability (2-5);60;44;13,42
6538;B;Reduced Variability (2-5);59;40;13
6539;B;Reduced Variability (2-5);60;38;13,42
6540;B;Reduced Variability (2-5);56;53;12,8
6541;B;Reduced Variability (2-5);63;52;13,74
6542;B;Reduced Variability (2-5);62;51;13,31
6543;B;Reduced Variability (2-5);60;52;13,08
6544;B;Reduced Variability (2-5);65;37;12,76
6545;B;Reduced Variability (2-5);59;42;13,26
6546;B;Reduced Variability (2-5);57;47;13,24
6547;B;Reduced Variability (2-5);57;46;14,76
6548;B;Reduced Variability (2-5);60;44;12,92
6549;B;Reduced Variability (2-5);62;44;12,73
6550;B;Reduced Variability (2-5);59;51;14,61
6551;B;Reduced Variability (2-5);62;47;13,15
6552;B;Reduced Variability (2-5);65;49;13,17
6553;B;Reduced Variability (2-5);62;40;14,19
6554;B;Reduced Variability (2-5);58;48;13,23
6555;B;Reduced Variability (2-5);60;54;13,71
6556;B;Reduced Variability (2-5);65;43;13,34
6557;B;Reduced Variability (2-5);62;39;12,5
6558;B;Reduced Variability (2-5);60;50;13,38
6559;B;Reduced Variability (2-5);59;44;13,39
6560;B;Reduced Variability (2-5);60;40;13,62
6561;B;Reduced Variability (2-5);62;35;12,08
6562;B;Reduced Variability (2-5);54;51;14,28
6563;B;Reduced Variability (2-5);62;37;13,69
6564;B;Reduced Variability (2-5);67;43;12,03
6565;B;Reduced Variability (2-5);63;37;12,22
6566;B;Reduced Variability (2-5);62;49;12,73
6567;B;Reduced Variability (2-5);58;49;14,59
6568;B;Reduced Variability (2-5);60;44;12,12
6569;B;Reduced Variability (2-5);60;42;14,12
6570;B;Reduced Variability (2-5);59;45;13,26
6571;B;Reduced Variability (2-5);61;34;11,4
6572;B;Reduced Variability (2-5);62;43;13,62
6573;B;Reduced Variability (2-5);62;47;13,35
6574;B;Reduced Variability (2-5);61;43;12,12
6575;B;Reduced Variability (2-5);57;59;13,57
6576;B;Reduced Variability (2-5);59;49;14,22
6577;B;Reduced Variability (2-5);59;52;14,7
6578;B;Reduced Variability (2-5);64;33;13,04
6579;B;Reduced Variability (2-5);59;44;13,39
6580;B;Reduced Variability (2-5);61;49;13,92
6581;B;Reduced Variability (2-5);63;46;13,7
6582;B;Reduced Variability (2-5);62;40;13,12
6583;B;Reduced Variability (2-5);62;40;12,08
6584;B;Reduced Variability (2-5);59;46;13,22
6585;B;Reduced Variability (2-5);59;50;13,61
6586;B;Reduced Variability (2-5);53;42;13,53
6587;B;Reduced Variability (2-5);58;37;13,41
6588;B;Reduced Variability (2-5);62;42;12,08
6589;B;Reduced Variability (2-5);65;40;12,14
6590;B;Reduced Variability (2-5);57;45;13,33
6591;B;Reduced Variability (2-5);59;39;13
6592;B;Reduced Variability (2-5);57;47;13,43
6593;B;Reduced Variability (2-5);61;45;12,96
6594;B;Reduced Variability (2-5);57;48;13,95
6595;B;Reduced Variability (2-5);61;44;12,4
6596;B;Reduced Variability (2-5);60;41;12,42
6597;B;Reduced Variability (2-5);61;44;13,44
6598;B;Reduced Variability (2-5);58;48;14,5
6599;B;Reduced Variability (2-5);55;60;14,63
6600;B;Reduced Variability (2-5);61;42;12,28
6601;B;Reduced Variability (2-5);61;45;12,48
6602;B;Reduced Variability (2-5);57;49;14,05
6603;B;Reduced Variability (2-5);54;51;15,5
6604;B;Reduced Variability (2-5);62;43;13,54
6605;B;Reduced Variability (2-5);57;55;14,67
6606;B;Reduced Variability (2-5);56;43;14,85
6607;B;Reduced Variability (2-5);63;46;13,15
6608;B;Reduced Variability (2-5);61;43;13,04
6609;B;Reduced Variability (2-5);58;49;14,14
6610;B;Reduced Variability (2-5);57;49;13,71
6611;B;Reduced Variability (2-5);62;53;12,92
6612;B;Reduced Variability (2-5);59;47;13,78
6613;B;Reduced Variability (2-5);58;44;14
6614;B;Reduced Variability (2-5);63;37;13,04
6615;B;Reduced Variability (2-5);59;39;14,17
6616;B;Reduced Variability (2-5);59;48;13,65
6617;B;Reduced Variability (2-5);61;51;13,76
6618;B;Reduced Variability (2-5);58;51;13,73
6619;B;Reduced Variability (2-5);60;49;13,92
6620;B;Reduced Variability (2-5);57;51;14,67
6621;B;Reduced Variability (2-5);59;47;13,39
6622;B;Reduced Variability (2-5);61;52;13,72
6623;B;Reduced Variability (2-5);61;48;12,92
6624;B;Reduced Variability (2-5);55;45;13,95
6625;B;Reduced Variability (2-5);61;46;12,76
6626;B;Reduced Variability (2-5);57;49;13,9
6627;B;Reduced Variability (2-5);53;54;15,24
6628;B;Reduced Variability (2-5);58;43;14,36
6629;B;Reduced Variability (2-5);60;45;13,5
6630;B;Reduced Variability (2-5);56;54;14,4
6631;B;Reduced Variability (2-5);55;53;16,16
6632;B;Reduced Variability (2-5);58;48;13,36
6633;B;Reduced Variability (2-5);58;50;14,55
6634;B;Reduced Variability (2-5);56;56;14,1
6635;B;Reduced Variability (2-5);62;54;14,77
6636;B;Reduced Variability (2-5);59;41;12,22
6637;B;Reduced Variability (2-5);55;55;15,16
6638;B;Reduced Variability (2-5);58;50;14,27
6639;B;Reduced Variability (2-5);62;47;13,62
6640;B;Reduced Variability (2-5);58;54;14,36
6641;B;Reduced Variability (2-5);59;39;14,35
6642;B;Reduced Variability (2-5);62;47;13,42
6643;B;Reduced Variability (2-5);60;45;12,79
6644;B;Reduced Variability (2-5);60;41;12,75
6645;B;Reduced Variability (2-5);62;42;13,08
6646;B;Reduced Variability (2-5);59;46;13,87
6647;B;Reduced Variability (2-5);58;44;13,64
6648;B;Reduced Variability (2-5);60;40;12,92
6649;B;Reduced Variability (2-5);59;38;13,52
6650;B;Reduced Variability (2-5);55;46;15,26
6651;B;Reduced Variability (2-5);54;61;14,44
6652;B;Reduced Variability (2-5);57;47;13,67
6653;B;Reduced Variability (2-5);58;44;13,64
6654;B;Reduced Variability (2-5);60;46;14
6655;B;Reduced Variability (2-5);61;39;12,84
6656;B;Reduced Variability (2-5);66;45;12,2
6657;B;Reduced Variability (2-5);62;41;13,96
6658;B;Reduced Variability (2-5);58;48;13,5
6659;B;Reduced Variability (2-5);57;49;14,24
6660;B;Reduced Variability (2-5);60;50;13,42
6661;B;Reduced Variability (2-5);62;45;13,62
6662;B;Reduced Variability (2-5);57;52;13,9
6663;B;Reduced Variability (2-5);57;41;13,81
6664;B;Reduced Variability (2-5);58;43;13,36
6665;B;Reduced Variability (2-5);59;41;13,7
6666;B;Reduced Variability (2-5);61;53;13,8
6667;B;Reduced Variability (2-5);61;48;13,2
6668;B;Reduced Variability (2-5);57;46;13,33
6669;B;Reduced Variability (2-5);60;50;13,46
6670;B;Reduced Variability (2-5);61;44;14,36
6671;B;Reduced Variability (2-5);60;53;12,96
6672;B;Reduced Variability (2-5);62;48;14
6673;B;Reduced Variability (2-5);59;51;13,57
6674;B;Reduced Variability (2-5);59;50;13,96
6675;B;Reduced Variability (2-5);58;49;13,77
6676;B;Reduced Variability (2-5);63;46;14,15
6677;B;Reduced Variability (2-5);57;45;13,57
6678;B;Reduced Variability (2-5);59;52;13,61
6679;B;Reduced Variability (2-5);61;45;13,88
6680;B;Reduced Variability (2-5);59;44;13,22
6681;B;Reduced Variability (2-5);56;55;14,2
6682;B;Reduced Variability (2-5);58;48;13,82
6683;B;Reduced Variability (2-5);58;42;14,45
6684;B;Reduced Variability (2-5);58;53;13,64
6685;B;Reduced Variability (2-5);62;44;13,12
6686;B;Reduced Variability (2-5);59;48;14,04
6687;B;Reduced Variability (2-5);61;44;12,92
6688;B;Reduced Variability (2-5);59;50;13,7
6689;B;Reduced Variability (2-5);65;41;12,72
6690;B;Reduced Variability (2-5);56;54;15
6691;B;Reduced Variability (2-5);58;57;15,14
6692;B;Reduced Variability (2-5);62;42;12,27
6693;B;Reduced Variability (2-5);58;49;14,05
6694;B;Reduced Variability (2-5);59;49;13,3
6695;B;Reduced Variability (2-5);59;43;12,3
6696;B;Reduced Variability (2-5);58;46;13,68
6697;B;Reduced Variability (2-5);57;43;14
6698;B;Reduced Variability (2-5);61;44;13,6
6699;B;Reduced Variability (2-5);58;50;13,64
6700;B;Reduced Variability (2-5);61;50;13,64
6701;B;Reduced Variability (2-5);58;46;14,18
6702;B;Reduced Variability (2-5);62;46;13,73
6703;B;Reduced Variability (2-5);61;36;12,96
6704;B;Reduced Variability (2-5);57;47;14,52
6705;B;Reduced Variability (2-5);60;39;13
6706;B;Reduced Variability (2-5);58;45;14,27
6707;B;Reduced Variability (2-5);59;43;14,35
6708;B;Reduced Variability (2-5);60;50;13,75
6709;B;Reduced Variability (2-5);58;47;14,73
6710;B;Reduced Variability (2-5);60;53;13,58
6711;B;Reduced Variability (2-5);56;49;13,45
6712;B;Reduced Variability (2-5);59;46;13,96
6713;B;Reduced Variability (2-5);55;56;14,89
6714;B;Reduced Variability (2-5);56;53;14,05
6715;B;Reduced Variability (2-5);58;49;14
6716;B;Reduced Variability (2-5);53;49;14,18
6717;B;Reduced Variability (2-5);59;47;13,78
6718;B;Reduced Variability (2-5);53;49;15,47
6719;B;Reduced Variability (2-5);60;49;12,92
6720;B;Reduced Variability (2-5);59;48;12,7
6721;B;Reduced Variability (2-5);58;52;14,27
6722;B;Reduced Variability (2-5);57;53;14,67
6723;B;Reduced Variability (2-5);57;57;14,1
6724;B;Reduced Variability (2-5);57;44;14,1
6725;B;Reduced Variability (2-5);56;51;15,25
6726;B;Reduced Variability (2-5);58;54;13,64
6727;B;Reduced Variability (2-5);64;37;12,43
6728;B;Reduced Variability (2-5);58;57;13,91
6729;B;Reduced Variability (2-5);63;42;12,78
6730;B;Reduced Variability (2-5);57;44;14,05
6731;B;Reduced Variability (2-5);60;42;13,88
6732;B;Reduced Variability (2-5);61;40;13,24
6733;B;Reduced Variability (2-5);60;52;14,5
6734;B;Reduced Variability (2-5);60;47;13,21
6735;B;Reduced Variability (2-5);58;48;14,05
6736;B;Reduced Variability (2-5);63;36;13,52
6737;B;Reduced Variability (2-5);58;55;14,86
6738;B;Reduced Variability (2-5);61;53;13,96
6739;B;Reduced Variability (2-5);60;47;12,83
6740;B;Reduced Variability (2-5);56;45;12,8
6741;B;Reduced Variability (2-5);61;49;13,32
6742;B;Reduced Variability (2-5);53;52;14,88
6743;B;Reduced Variability (2-5);62;48;13,31
6744;B;Reduced Variability (2-5);63;41;12,93
6745;B;Reduced Variability (2-5);58;45;13,09
6746;B;Reduced Variability (2-5);58;47;14,41
6747;B;Reduced Variability (2-5);54;47;14,5
6748;B;Reduced Variability (2-5);60;45;14,17
6749;B;Reduced Variability (2-5);60;46;12,96
6750;B;Reduced Variability (2-5);62;46;13,92
6751;B;Reduced Variability (2-5);56;56;14,55
6752;B;Reduced Variability (2-5);63;51;12,56
6753;B;Reduced Variability (2-5);62;45;12,81
6754;B;Reduced Variability (2-5);57;59;13,95
6755;B;Reduced Variability (2-5);58;43;13,95
6756;B;Reduced Variability (2-5);61;47;13,88
6757;B;Reduced Variability (2-5);62;41;12,5
6758;B;Reduced Variability (2-5);68;32;13,22
6759;B;Reduced Variability (2-5);57;58;13,95
6760;B;Reduced Variability (2-5);62;35;12,15
6761;B;Reduced Variability (2-5);58;43;13,27
6762;B;Reduced Variability (2-5);58;46;13,59
6763;B;Reduced Variability (2-5);61;53;13,52
6764;B;Reduced Variability (2-5);63;34;12,56
6765;B;Reduced Variability (2-5);58;51;13,82
6766;B;Reduced Variability (2-5);56;45;14,45
6767;B;Reduced Variability (2-5);61;44;13,4
6768;B;Reduced Variability (2-5);60;35;11,71
6769;B;Reduced Variability (2-5);58;52;14,32
6770;B;Reduced Variability (2-5);61;43;13,4
6771;B;Reduced Variability (2-5);58;44;13,18
6772;B;Reduced Variability (2-5);57;50;13,19
6773;B;Reduced Variability (2-5);59;44;13,65
6774;B;Reduced Variability (2-5);58;43;13,45
6775;B;Reduced Variability (2-5);59;46;13,91
6776;B;Reduced Variability (2-5);65;47;13,55
6777;B;Reduced Variability (2-5);61;41;12,8
6778;B;Reduced Variability (2-5);60;45;13,42
6779;B;Reduced Variability (2-5);57;55;14,52
6780;B;Reduced Variability (2-5);59;41;13
6781;B;Reduced Variability (2-5);58;43;13,14
6782;B;Reduced Variability (2-5);63;40;12,96
6783;B;Reduced Variability (2-5);60;39;12,96
6784;B;Reduced Variability (2-5);56;59;14,35
6785;B;Reduced Variability (2-5);60;49;13,88
6786;B;Reduced Variability (2-5);56;47;13,6
6787;B;Reduced Variability (2-5);60;37;13,62
6788;B;Reduced Variability (2-5);58;48;12,36
6789;B;Reduced Variability (2-5);54;57;14,33
6790;B;Reduced Variability (2-5);59;43;12,83
6791;B;Reduced Variability (2-5);58;44;13,41
6792;B;Reduced Variability (2-5);60;42;13,29
6793;B;Reduced Variability (2-5);61;39;12,72
6794;B;Reduced Variability (2-5);56;55;14,3
6795;B;Reduced Variability (2-5);57;49;15,29
6796;B;Reduced Variability (2-5);60;50;14,21
6797;B;Reduced Variability (2-5);59;37;12,57
6798;B;Reduced Variability (2-5);61;45;13,84
6799;B;Reduced Variability (2-5);62;38;12,15
6800;B;Reduced Variability (2-5);60;44;14,38
6801;B;Reduced Variability (2-5);62;51;13,31
6802;B;Reduced Variability (2-5);61;34;13,48
6803;B;Reduced Variability (2-5);62;43;12,92
6804;B;Reduced Variability (2-5);60;50;13,71
6805;B;Reduced Variability (2-5);61;44;11,84
6806;B;Reduced Variability (2-5);58;44;13,64
6807;B;Reduced Variability (2-5);58;41;12,64
6808;B;Reduced Variability (2-5);56;39;13,1
6809;B;Reduced Variability (2-5);63;43;12,85
6810;B;Reduced Variability (2-5);57;44;12,81
6811;B;Reduced Variability (2-5);60;40;14,54
6812;B;Reduced Variability (2-5);60;43;12,62
6813;B;Reduced Variability (2-5);60;50;12,96
6814;B;Reduced Variability (2-5);59;53;13,91
6815;B;Reduced Variability (2-5);60;40;12,75
6816;B;Reduced Variability (2-5);56;49;15,3
6817;B;Reduced Variability (2-5);65;50;13,07
6818;B;Reduced Variability (2-5);63;41;12,37
6819;B;Reduced Variability (2-5);59;46;14,48
6820;B;Reduced Variability (2-5);60;45;12,92
6821;B;Reduced Variability (2-5);58;45;12,73
6822;B;Reduced Variability (2-5);60;45;13,29
6823;B;Reduced Variability (2-5);59;53;14,65
6824;B;Reduced Variability (2-5);60;48;14
6825;B;Reduced Variability (2-5);58;50;14,14
6826;B;Reduced Variability (2-5);61;34;12,76
6827;B;Reduced Variability (2-5);58;44;13,73
6828;B;Reduced Variability (2-5);55;52;13,74
6829;B;Reduced Variability (2-5);61;49;13,88
6830;B;Reduced Variability (2-5);62;41;14,15
6831;B;Reduced Variability (2-5);58;48;13,36
6832;B;Reduced Variability (2-5);57;48;14,05
6833;B;Reduced Variability (2-5);58;49;13,23
6834;B;Reduced Variability (2-5);65;47;12,72
6835;B;Reduced Variability (2-5);60;48;13,42
6836;B;Reduced Variability (2-5);61;36;13,16
6837;B;Reduced Variability (2-5);58;44;13,41
6838;B;Reduced Variability (2-5);63;44;12,11
6839;B;Reduced Variability (2-5);60;44;13,21
6840;B;Reduced Variability (2-5);59;40;12,57
6841;B;Reduced Variability (2-5);60;55;13,33
6842;B;Reduced Variability (2-5);61;50;14,24
6843;B;Reduced Variability (2-5);55;42;13,63
6844;B;Reduced Variability (2-5);57;52;13,86
6845;B;Reduced Variability (2-5);60;45;13,04
6846;B;Reduced Variability (2-5);61;55;14,08
6847;B;Reduced Variability (2-5);63;46;13,81
6848;B;Reduced Variability (2-5);60;44;14,08
6849;B;Reduced Variability (2-5);61;47;14,4
6850;B;Reduced Variability (2-5);59;46;13,17
6851;B;Reduced Variability (2-5);61;48;13,92
6852;B;Reduced Variability (2-5);56;55;14,1
6853;B;Reduced Variability (2-5);58;46;14
6854;B;Reduced Variability (2-5);61;46;13,84
6855;B;Reduced Variability (2-5);64;35;13
6856;B;Reduced Variability (2-5);59;43;13,78
6857;B;Reduced Variability (2-5);58;57;13,91
6858;B;Reduced Variability (2-5);59;43;13,26
6859;B;Reduced Variability (2-5);60;46;13,21
6860;B;Reduced Variability (2-5);58;52;14,5
6861;B;Reduced Variability (2-5);62;52;13,08
6862;B;Reduced Variability (2-5);60;46;13,5
6863;B;Reduced Variability (2-5);55;54;14,42
6864;B;Reduced Variability (2-5);62;45;13,27
6865;B;Reduced Variability (2-5);64;41;12,32
6866;B;Reduced Variability (2-5);57;59;13,43
6867;B;Reduced Variability (2-5);56;50;13,3
6868;B;Reduced Variability (2-5);57;49;13,86
6869;B;Reduced Variability (2-5);63;37;13,33
6870;B;Reduced Variability (2-5);57;45;13,38
6871;B;Reduced Variability (2-5);61;40;13
6872;B;Reduced Variability (2-5);63;51;12,81
6873;B;Reduced Variability (2-5);57;51;14,14
6874;B;Reduced Variability (2-5);58;39;12,23
6875;B;Reduced Variability (2-5);62;48;13,35
6876;B;Reduced Variability (2-5);63;48;12,15
6877;B;Reduced Variability (2-5);59;42;13,61
6878;B;Reduced Variability (2-5);58;56;13,73
6879;B;Reduced Variability (2-5);61;41;13,8
6880;B;Reduced Variability (2-5);62;45;13,15
6881;B;Reduced Variability (2-5);60;40;14,54
6882;B;Reduced Variability (2-5);58;46;12,27
6883;B;Reduced Variability (2-5);57;48;14,33
6884;B;Reduced Variability (2-5);55;47;14,53
6885;B;Reduced Variability (2-5);60;52;13,62
6886;B;Reduced Variability (2-5);60;58;14,12
6887;B;Reduced Variability (2-5);62;42;12,58
6888;B;Reduced Variability (2-5);58;46;13,5
6889;B;Reduced Variability (2-5);56;44;14,3
6890;B;Reduced Variability (2-5);63;46;13,52
6891;B;Reduced Variability (2-5);59;44;13,74
6892;B;Reduced Variability (2-5);60;48;14,46
6893;B;Reduced Variability (2-5);60;45;14,79
6894;B;Reduced Variability (2-5);61;47;14,44
6895;B;Reduced Variability (2-5);62;48;12,42
6896;B;Reduced Variability (2-5);60;46;13,75
6897;B;Reduced Variability (2-5);60;51;14,21
6898;B;Reduced Variability (2-5);61;44;12,56
6899;B;Reduced Variability (2-5);60;53;13,79
6900;B;Reduced Variability (2-5);59;47;12,87
6901;B;Reduced Variability (2-5);59;47;13,39
6902;B;Reduced Variability (2-5);63;40;12,52
6903;B;Reduced Variability (2-5);57;52;14,86
6904;B;Reduced Variability (2-5);57;48;13,57
6905;B;Reduced Variability (2-5);61;41;12,52
6906;B;Reduced Variability (2-5);59;44;13,68
6907;B;Reduced Variability (2-5);58;41;13,32
6908;B;Reduced Variability (2-5);63;35;12,74
6909;B;Reduced Variability (2-5);62;44;13,04
6910;B;Reduced Variability (2-5);62;42;12,5
6911;B;Reduced Variability (2-5);60;47;13,79
6912;B;Reduced Variability (2-5);59;50;14,35
6913;B;Reduced Variability (2-5);61;44;13,04
6914;B;Reduced Variability (2-5);60;51;13,75
6915;B;Reduced Variability (2-5);60;47;13,33
6916;B;Reduced Variability (2-5);59;46;13,57
6917;B;Reduced Variability (2-5);59;40;13,09
6918;B;Reduced Variability (2-5);61;49;13,8
6919;B;Reduced Variability (2-5);60;48;13,75
6920;B;Reduced Variability (2-5);62;46;13,5
6921;B;Reduced Variability (2-5);57;49;14,76
6922;B;Reduced Variability (2-5);64;46;12,46
6923;B;Reduced Variability (2-5);57;55;13,62
6924;B;Reduced Variability (2-5);59;45;13,09
6925;B;Reduced Variability (2-5);60;46;13
6926;B;Reduced Variability (2-5);61;38;11,28
6927;B;Reduced Variability (2-5);60;48;14,54
6928;B;Reduced Variability (2-5);57;49;12,9
6929;B;Reduced Variability (2-5);58;50;13,5
6930;B;Reduced Variability (2-5);61;53;13,36
6931;B;Reduced Variability (2-5);58;47;14,41
6932;B;Reduced Variability (2-5);59;42;13,09
6933;B;Reduced Variability (2-5);60;43;12,25
6934;B;Reduced Variability (2-5);60;53;13,33
6935;B;Reduced Variability (2-5);57;48;12,95
6936;B;Reduced Variability (2-5);54;54;14
6937;B;Reduced Variability (2-5);61;44;12,72
6938;B;Reduced Variability (2-5);56;47;14,95
6939;B;Reduced Variability (2-5);56;54;15,05
6940;B;Reduced Variability (2-5);58;49;13,59
6941;B;Reduced Variability (2-5);63;37;12,96
6942;B;Reduced Variability (2-5);59;50;14
6943;B;Reduced Variability (2-5);59;35;12,7
6944;B;Reduced Variability (2-5);63;46;13,74
6945;B;Reduced Variability (2-5);62;37;12,35
